Wikipedia food name	milk	eggs	fish	shellfish	tree nuts	peanuts	wheat	soy
Milho frito	0	0	0	0	0	0	0	0
Milhojas	1	1	0	0	0	0	1	0
Military chocolate	1	0	0	0	0	0	0	1
Milk chocolate	1	0	0	0	0	0	0	1
Milk pie	1	1	0	0	0	0	1	0
Milk roll	1	1	0	0	0	0	1	0
Milk-cream strudel	1	1	0	0	1	0	1	0
Milkfish congee	0	0	1	0	0	0	0	0
Milkshake	1	0	0	0	0	0	0	0
Mille-feuille	1	1	0	0	0	0	1	0
Millionaire pie	1	0	0	0	1	0	0	0
Milmyeon	0	1	0	0	0	0	1	1
Mimosa cake	0	1	0	0	0	0	1	0
Mimosa salad	0	1	1	0	0	0	0	0
Mimosa Sugar Balls	0	0	0	0	0	0	0	0
Minatamis na saging	0	0	0	0	0	0	0	0
Mince pie	0	0	0	0	0	0	1	0
Minestrone	0	0	0	0	0	0	1	0
Minnesota-style pizza	1	0	0	0	0	0	1	0
Mint	0	0	0	0	0	0	0	0
Mint chocolate	1	0	0	0	0	0	0	0
Mint chocolate chip	1	0	0	0	0	0	0	0
Minties	0	0	0	0	0	0	0	1
Miodek turecki	0	0	0	0	1	0	0	0
Miodownik	0	1	0	0	1	0	1	0
Mirchi Bada	0	0	0	0	0	0	1	0
Mirchi ka salan	0	0	0	0	0	1	0	0
Mirik meatball	0	0	0	0	0	0	0	0
Miruhulee boava	0	0	1	0	0	0	0	0
Mirza ghassemi	0	1	0	0	0	0	0	0
Misal	0	0	0	0	0	0	1	0
Misal pav	0	0	0	0	0	0	1	0
Misandao	0	0	0	0	0	0	0	1
Mishti doi	1	0	0	0	0	0	0	0
Miso	0	0	0	0	0	0	0	1
Miso soup	0	0	0	0	0	0	0	1
Mississippi mud pie	1	1	0	0	1	0	1	0
Misua	0	0	0	0	0	0	1	1
Mitarashi dango	0	0	0	0	0	0	1	1
Miti hue	0	0	0	0	0	0	0	0
Mititei	0	0	0	0	0	0	0	0
Mitmita	0	0	0	0	0	0	0	0
Mitraillette	0	0	0	0	0	0	1	0
Mitsumame	0	0	0	0	0	0	0	0
Mix-in	0	0	0	0	0	0	0	0
Mixian	0	0	0	0	0	0	1	0
Miyar kuka	0	0	0	0	0	1	0	0
Miyeok-guk	0	0	0	0	0	0	0	1
Mizeria	1	0	0	0	0	0	0	0
Mizuame	0	0	0	0	0	0	1	0
Mjukkaka	1	0	0	0	0	0	1	0
Mlinci	0	0	0	0	0	0	1	0
Moambe chicken	0	0	0	0	0	1	0	0
Moche	0	0	1	0	0	1	0	0
Mochi donut	1	1	0	0	0	0	1	0
Mochi ice cream	1	0	0	0	0	0	1	0
Mock turtle soup	0	1	0	0	0	0	1	0
Močnik	1	1	0	0	0	0	1	0
Mocotó	0	0	0	0	0	0	0	0
Modak	0	0	0	0	0	0	1	0
Modjeska	0	0	0	0	1	0	0	0
Mofletta	1	0	0	0	0	0	1	0
Mofongo	0	0	0	0	0	0	0	0
Mohanthal	0	0	0	0	1	0	0	0
Mohinga	0	1	1	0	0	0	1	0
Mohn bar	1	1	0	0	1	0	1	0
Mohn kichel	0	1	0	0	0	0	1	0
Mohnnudel	1	1	0	0	0	0	1	0
Mohnyin tjin	0	0	1	0	0	0	0	0
Moin moin	0	0	0	0	0	0	0	0
Mojama	0	0	1	0	0	0	0	0
Mojojoy	0	0	0	0	0	0	0	0
Molagoottal	0	0	0	0	0	0	0	0
Mole	0	0	0	0	1	0	0	0
Mole de olla	0	0	0	0	0	0	0	0
Mollete	1	0	0	0	0	0	1	0
Mollete	1	0	0	0	0	0	1	0
Molten chocolate cake	0	1	0	0	0	0	1	0
Mombar	0	0	0	0	0	0	0	0
Momiji manjū	0	1	0	0	0	0	1	0
Momo	0	0	0	0	0	0	1	0
Monaka	0	0	0	0	0	0	1	0
Monay	1	0	0	0	0	0	1	0
Mondeghili	1	1	0	0	0	0	1	0
Monggo bread	0	1	0	0	0	0	1	0
Mongolian beef	0	0	0	0	0	0	0	1
Monkey bread	1	0	0	0	0	0	1	0
Monkey gland sauce	0	0	0	0	0	0	0	0
Monroe Sausage	0	0	0	0	0	0	0	0
Mont	0	0	0	0	0	0	0	0
Mont baung	0	0	1	0	0	0	0	0
Mont Blanc	1	0	0	0	1	0	0	0
Mont di	1	0	0	0	0	0	0	0
Mont kywe the	0	0	1	0	0	0	0	0
Mont lin maya	1	0	0	0	0	0	0	0
Mont lone yay baw	0	0	1	0	0	0	0	1
Mont phet htok	0	0	1	0	0	0	0	1
Monte Cristo sandwich	1	1	0	0	0	0	1	0
Montreal hot dog	0	0	0	0	0	0	1	0
Montreal-style bagel	0	1	0	0	0	0	1	0
Montreal-style smoked meat	0	0	0	0	0	0	0	0
Moon mist	0	0	0	0	0	0	0	0
Moon Pie	0	0	0	0	0	0	1	1
Moon shrimp cake	0	0	1	1	0	0	0	0
Mooncake	0	1	0	0	1	0	1	0
Moorkop	1	0	0	0	0	0	1	0
Moqueca	0	0	1	0	0	0	0	0
Moravian chicken pie	1	0	0	0	0	0	1	0
Moravian spice cookies	0	0	0	0	0	0	1	0
Moravian sugar cake	1	0	0	0	0	0	1	0
Morcón	0	0	0	0	0	0	0	0
Morcón	0	0	0	0	0	0	0	0
Moretum	1	0	0	0	0	0	0	0
Morioka jajamen	0	0	0	0	0	0	1	1
Morioka reimen	0	1	0	0	0	0	1	0
Morisqueta tostada	1	0	0	0	0	0	1	0
Mornay sauce	1	0	0	0	0	0	1	0
Moro de guandules	0	0	0	0	0	0	0	0
Morogo	0	0	0	0	0	0	0	0
Moron	0	0	0	0	0	0	0	0
Mortadella sandwich	1	0	0	0	0	0	1	0
Morteau sausage	0	0	0	0	0	0	0	0
Mosaic gelatin	1	0	0	0	0	0	0	0
Mosbolletjies	0	1	0	0	0	0	1	0
Mostaccino	0	0	0	0	1	0	0	0
Mote con huesillo	0	0	0	0	0	0	1	0
Mother-in-law	0	0	0	0	0	0	1	0
Motsetta	0	1	0	0	0	0	1	0
Motsunabe	0	0	0	0	0	0	0	1
Moules-frites	1	0	1	1	0	0	1	0
Mouna	0	1	0	0	0	0	1	0
Moussaka	1	0	0	0	0	0	1	0
Mousse	0	1	0	0	0	0	0	0
Moustalevria	0	0	0	0	0	0	0	0
Mozartkugel	0	0	0	0	1	0	0	0
Mozzarella sticks	1	1	0	0	0	0	1	0
Mpoto Mpoto	0	0	0	0	0	0	0	0
Mrs. Dash	0	0	0	0	0	0	0	0
Msabbaha	0	0	0	0	0	0	0	0
Msemmen	0	0	0	0	0	0	1	0
Msoki	0	0	1	0	0	0	0	0
Mtori	0	0	0	0	0	0	0	0
Mu kratha	0	0	1	1	0	0	1	0
Mực rang muối	0	0	1	0	0	0	0	0
Muchines de yuca	1	1	0	0	0	0	0	0
Mücver	0	1	0	0	0	0	1	0
Mud cookie	0	0	0	0	0	0	1	0
Muffin	1	1	0	0	0	0	1	0
Muffuletta	1	0	0	0	0	0	1	0
Mughlai paratha	0	1	0	0	0	0	1	0
Muğla halkası	1	1	0	0	0	0	1	0
Mugoyo	0	0	0	0	0	1	0	0
Muhallebi	1	0	0	0	1	0	0	0
Muhammara	0	0	0	0	1	0	1	0
Muisjes	0	0	0	0	0	0	0	0
Mujaddara	0	0	0	0	0	0	1	0
Mujigae-tteok	0	0	0	0	0	0	1	0
Mukhwas	0	0	0	0	0	0	0	0
Mulligan stew	0	0	0	0	0	0	0	0
Mulligatawny	1	0	0	0	0	0	0	0
Multekrem	1	0	0	0	0	0	0	0
Mulukhiyah	0	0	0	0	0	0	0	0
Mumbo sauce	0	0	0	0	0	0	0	1
Mun tahu	0	0	0	0	0	0	0	1
Munchy box	0	0	0	0	0	0	1	0
Mung bean sheets	0	0	0	0	0	0	0	0
Munini-imo	0	0	0	0	0	0	0	0
Munthiri kothu	0	0	0	0	0	0	0	0
Murabba	0	0	0	0	0	0	0	0
Murabbalı mecidiye	0	0	0	0	0	0	0	0
Murgh musallam	1	0	0	0	0	0	0	0
Mursik	1	0	0	0	0	0	0	0
Murta con membrillo	0	0	0	0	0	0	0	0
Murtabak	0	1	0	0	0	0	1	0
Murukku	0	0	0	0	0	0	1	0
Musakhan	0	0	0	0	1	0	1	0
Musciame	0	0	1	0	0	0	0	0
Mush	0	0	0	0	0	0	0	0
Muskazine	1	0	0	0	0	0	0	0
Mustacciuoli	0	0	0	0	1	0	1	0
Mustamakkara	0	0	0	0	0	0	1	0
Mustard	0	0	0	0	0	0	0	0
Mustikkapöperö	1	0	0	0	0	0	1	0
Mute	0	0	0	0	0	0	0	0
Muthia	0	0	0	0	0	0	1	0
Mutschel	0	0	0	0	0	0	1	0
Mutton curry	1	0	0	0	0	0	0	0
Myeolchi-jeot	0	0	1	0	0	0	0	0
Myeongnan-jeot	0	0	1	0	0	0	0	0
Mykyrokka	0	0	0	0	0	0	0	0
Myśliwska	0	0	0	0	0	0	0	0
Mysore pak	0	0	0	0	0	0	0	0
Naan	1	0	0	0	0	0	1	0
Naan qalia	1	0	0	0	0	0	1	0
Nabadwip-er lal doi	1	0	0	0	0	0	0	0
Nabak-kimchi	0	0	1	0	0	0	0	0
Nabemono	0	1	1	1	0	0	0	1
Nacatamal	0	0	0	0	0	0	1	0
Nachos	1	0	0	0	0	0	1	0
Nadur Monji	0	0	0	0	0	0	0	0
Naem	0	0	0	0	0	0	0	0
Naengguk	0	0	0	0	0	0	0	0
Naengmyeon	0	1	0	0	0	0	1	0
Nagasari	1	0	0	0	0	0	0	0
Nai lao	1	0	0	0	1	0	0	0
Naiyou subing	1	1	0	0	0	0	1	0
Nakji-bokkeum	0	0	1	0	0	0	0	1
Nakshi Pitha	0	0	0	0	0	0	1	0
Nam chim	0	0	1	0	0	0	0	0
Nam khao	0	0	1	0	0	1	0	0
Nam ngiao	0	0	0	0	0	0	0	0
Nam phrik	0	0	1	0	0	0	0	0
Nam phrik long ruea	0	0	1	1	0	0	0	0
Nam phrik num	0	0	1	1	0	0	0	0
Nam phrik ong	0	0	0	1	0	0	0	0
Nam tok	0	0	1	0	0	0	0	0
Namagashi	0	0	0	0	0	0	0	0
Namak para	0	0	0	0	0	0	1	0
Namkhaeng sai	0	0	1	1	0	0	0	0
Nan gyi thoke	0	0	1	0	0	1	0	0
Nan-e berenji	0	0	0	0	0	0	1	0
Nan-enokhodchi	0	0	0	0	1	0	1	0
Nan-e Shekari	1	0	0	0	0	0	1	0
Nanaimo bar	1	1	0	0	1	0	1	0
Nankhatai	0	0	0	0	0	0	1	0
Nantong Xiting Cracker	0	1	0	0	0	0	1	0
Nantua sauce	1	0	1	1	0	0	1	0
Napoleonka	1	1	0	0	0	0	1	0
Naporitan	0	0	0	0	0	0	1	0
Nardenk	1	0	0	0	0	0	0	0
Nargesi	0	1	0	0	0	0	0	0
Narutomaki	0	1	1	0	0	0	0	0
Naryn	0	0	0	0	0	0	1	0
Nasi ambeng	0	1	1	0	0	0	0	0
Nasi bakar	0	0	0	0	0	0	0	0
Nasi Beringin	0	0	0	0	1	0	0	0
Nasi bogana	0	1	1	0	0	1	0	0
Nasi campur	0	1	0	0	0	0	1	0
Nasi dagang	0	0	0	0	0	0	0	0
Nasi gemuk	0	0	0	0	0	0	0	0
Nasi goreng	0	1	1	1	0	0	0	1
Nasi goreng jawa	0	1	0	0	0	0	0	0
Nasi goreng pattaya	0	1	1	1	0	0	0	1
Nasi gurih	0	0	0	0	0	0	0	0
Nasi jamblang	0	1	1	0	0	0	0	0
Nasi jinggo	0	0	0	0	0	0	0	0
Nasi kandar	0	0	1	1	0	0	1	0
Nasi kapau	0	0	0	0	0	0	0	0
Nasi kari	0	0	0	0	0	0	0	0
Nasi katok	0	0	0	0	0	0	1	0
Nasi kebuli	1	0	0	0	1	0	0	0
Nasi kerabu	0	1	1	0	0	0	0	0
Nasi kucing	0	1	1	0	1	1	0	0
Nasi kuning	0	0	0	0	1	0	0	0
Nasi lemak	0	1	1	0	1	1	0	0
Nasi Lemuni	0	0	0	0	0	0	0	0
Nasi lengko	0	0	0	0	0	1	0	0
Nasi liwet	0	0	0	0	0	0	0	0
Nasi minyak	0	1	0	0	1	0	0	0
Nasi padang	0	1	0	0	0	0	0	0
Nasi paprik	0	0	0	0	0	0	0	1
Nasi pecel	0	0	0	0	0	1	0	0
Nasi tempong	0	0	0	0	0	0	1	0
Nasi tim	0	1	0	0	0	0	0	1
Nasi timbel	0	0	1	0	0	0	0	0
Nasi tumpang	0	1	1	0	0	0	0	0
Nasi tutug oncom	0	0	0	0	0	0	0	0
Nasi uduk	0	0	0	0	0	0	0	0
Nasi ulam	0	0	1	1	0	0	0	0
Nasischijf	0	1	0	0	0	0	1	0
Nata de coco	0	0	0	0	0	0	0	0
Nata de piña	0	0	0	0	0	0	0	0
Nataing	0	0	1	0	0	0	0	0
Natchitoches meat pie	0	0	0	0	0	0	1	0
Natillas	1	0	0	0	0	0	0	0
National Loaf	0	0	0	0	0	0	1	0
Nattō	0	0	0	0	0	0	0	1
Nauryz kozhe	0	0	0	0	0	0	1	0
Navarin	0	0	0	0	0	0	0	0
Nazook	1	0	0	0	0	0	1	0
Ndolé	0	0	1	1	0	1	0	0
Neapolitan ice cream	1	0	0	0	0	0	0	0
Neapolitan pizza	1	0	0	0	0	0	1	0
Neapolitan ragù	0	0	0	0	0	0	0	0
Neapolitan sauce	0	0	0	0	0	0	0	0
Neapolitan wafer	0	1	0	0	0	0	1	0
Neapolitans	1	0	0	0	0	0	0	0
Needham	0	0	0	0	0	0	0	0
Neenish tart	1	1	0	0	0	0	1	0
Neer dosa	0	0	0	0	0	0	1	0
Negitoro	0	0	1	0	0	0	0	0
Nem chua rán	0	0	1	0	0	0	0	0
Nem nướng	0	0	1	0	0	0	0	1
Neobiani	0	0	0	0	0	0	0	1
Nero	0	0	0	0	1	0	0	0
Nestlé Munch	1	0	0	0	0	0	1	0
Nettle soup	1	0	0	0	0	0	0	0
Neula	0	1	0	0	1	0	1	0
Nevzine tatlısı	0	0	0	0	1	0	1	0
New England–style hot dog bun	1	0	0	0	0	0	1	0
New Haven–style pizza	1	0	1	0	0	0	1	0
New Orleans hot sausage	0	0	0	0	0	0	0	0
New York roll	1	0	1	0	0	0	0	0
New York–style bagel	0	0	0	0	0	0	1	0
New York–style pizza	1	0	0	0	0	0	1	0
Neyyappam	0	0	0	0	0	0	1	0
Ngachin	0	0	0	0	0	0	0	0
Ngapi	0	0	1	0	0	0	0	0
Ngo hiang	0	1	1	0	0	0	0	1
Ngohiong	0	0	1	0	0	0	1	1
Ngome	0	0	0	0	0	0	1	0
Nian gao	0	0	0	0	0	0	1	0
Niboshi	0	0	1	0	0	0	0	0
Nice biscuit	0	0	0	0	0	0	1	0
Nicuatole	0	0	0	0	0	0	0	0
Nièr beurre	1	1	0	0	0	0	1	0
Nihari	1	0	0	0	0	0	1	0
Nikujaga	0	0	0	0	0	0	0	1
Nilaga	0	0	1	0	0	0	0	0
Nilagang saging	0	0	0	0	0	0	0	0
Nilasing na hipon	0	0	1	1	0	0	0	1
Nilupak	0	0	0	0	0	0	0	0
Nimono	0	0	0	0	0	0	0	1
Nipa palm vinegar	0	0	0	0	0	0	0	0
Nisholda	1	0	0	0	0	0	0	0
Niter kibbeh	1	0	0	0	0	0	0	0
Nkatie Cake	0	0	0	0	0	1	0	0
No htamin	0	1	1	0	0	0	0	0
No-knead bread	0	0	0	0	0	0	1	0
Nobó	0	0	0	0	1	0	0	0
Nocciolini di Canzo	0	1	0	0	0	0	1	0
Nocilla	1	0	0	0	1	0	0	1
Noghl	0	0	0	0	1	0	0	0
Nokdu-muk	0	0	0	0	0	0	0	0
Nokul	1	1	0	0	1	0	1	0
Nonnette	1	0	0	0	0	0	1	0
Nonnevot	1	1	0	0	0	0	1	0
Nonpareils	0	0	0	0	0	0	0	0
Noodle	0	0	0	0	0	0	1	0
Noodle kugel	0	1	0	0	0	0	1	0
Noodle soup	0	0	0	0	0	0	1	0
Noodles with tomato egg sauce	0	1	0	0	0	0	1	0
Noon chai	1	0	0	0	0	0	0	0
Nopalito	0	0	0	0	0	0	0	0
Noppe	0	0	0	0	0	0	0	0
Nori	0	0	1	0	0	0	0	0
Norman tart	1	0	0	0	0	0	1	0
Nougat	0	1	0	0	1	0	0	0
Noumboulo	0	0	0	0	0	0	0	0
Nudossi	1	0	0	0	1	0	0	0
Num ansom	0	0	0	0	0	0	0	0
Num banhchok	0	0	1	0	0	0	0	0
Num kreab	0	0	1	1	0	0	0	0
Num pang	0	0	0	0	0	0	1	0
Nun s puffs	0	1	0	0	0	0	1	0
Nunor Bora	0	0	1	0	0	0	0	0
Nunt	1	0	0	0	0	0	0	0
Nut butter	0	0	0	0	1	0	0	0
Nut roll	1	1	0	0	1	0	1	0
Nutmeg	0	0	0	0	1	0	0	0
Nutraloaf	1	0	0	0	0	0	1	0
Nutribun	0	0	0	0	0	1	1	1
Nyanya	0	0	0	0	0	0	0	0
Oatcake	0	0	0	0	0	0	1	0
Oatmeal	1	0	0	0	0	0	0	0
Oatmeal ball	0	0	0	0	0	1	0	0
Oatmeal Creme Pie	0	1	0	0	0	0	1	0
Oatmeal raisin cookie	0	1	0	0	0	0	1	0
Obara	0	0	1	0	0	0	0	0
Obatzda	1	0	0	0	0	0	0	0
Oblaat	0	0	0	0	0	0	1	0
Obwarzanek krakowski	0	0	0	0	0	0	1	0
Ốc vú nàng	0	0	1	0	0	0	0	0
Ocopa	1	0	0	0	0	1	0	0
Oden	0	1	1	0	0	0	0	0
Odiyal	0	0	0	0	0	0	0	0
Odong	0	0	1	1	0	0	0	0
Odori ebi	0	0	0	1	0	0	0	1
Ogbono soup	0	0	1	0	0	0	0	0
Ogi	0	0	0	0	0	0	0	0
Ogok-bap	0	0	0	0	0	0	0	0
Ogura toast	1	0	0	0	0	0	1	0
Oh Henry!	0	0	0	0	0	1	0	0
Oha soup	0	0	1	0	0	0	0	0
Ohaldre	1	0	0	0	0	0	0	0
Ohaw	0	0	0	0	0	0	0	0
Ohio Valley–style pizza	1	0	0	0	0	0	1	0
Ohnno khao swè	0	0	1	0	0	0	1	0
Oignon de Roscoff	0	0	0	0	0	0	0	0
Oil down	0	0	0	0	0	0	0	0
Oilnoodles	0	0	0	1	0	0	1	1
Oille	0	0	0	0	0	0	0	0
Ojingeo-chae-bokkeum	0	0	1	0	0	0	0	1
Ojingeo-jeot	0	0	1	0	0	0	0	0
Okchun-dang	0	0	0	0	1	0	0	0
Okinawa soba	0	0	1	0	0	0	1	0
Oko-oko	0	0	0	0	0	0	0	0
Okonomiyaki	0	1	1	0	0	0	1	0
Okowa	0	0	0	0	1	0	0	0
Okoy	0	1	1	0	0	0	1	0
Okroshka	1	0	0	0	0	0	1	0
Oladyi	1	1	0	0	0	0	1	0
Olan	1	0	0	0	0	0	0	0
Old-fashioned doughnut	1	1	0	0	0	0	1	0
Olho de sogra	1	0	0	0	0	0	0	0
Oliebol	1	0	0	0	0	0	1	0
Olive all ascolana	1	1	0	0	0	0	1	0
Olive loaf	0	0	0	0	0	0	0	0
Oliveno Hana	0	0	0	0	0	0	0	0
Olivier salad	0	1	0	0	0	0	0	0
Olla podrida	0	0	0	0	0	0	0	0
Ollada	0	0	0	0	0	0	0	0
Øllebrød	0	0	0	0	0	0	1	0
Omegi-tteok	0	0	0	0	1	0	0	0
Omelette	0	1	0	0	0	0	0	0
Omija-hwachae	0	0	0	0	0	0	0	0
Omo tuo	0	0	0	0	0	0	0	0
Omurice	0	1	0	0	0	0	0	0
Oncom	0	0	0	0	0	0	0	1
Onigiri	0	0	1	0	0	0	1	0
Onion cake	1	1	0	0	0	0	1	0
Onion gravy	0	0	0	0	0	0	1	0
Onion ring	1	1	0	0	0	0	1	0
Onion roll	0	0	0	0	0	0	1	0
Onion sauce	1	0	0	0	0	0	1	0
Onsen tamago	0	1	0	0	0	0	0	0
Ontbijtkoek	0	0	0	0	0	0	1	0
Oodkac	0	0	0	0	0	0	0	0
Ooty varkey	0	0	0	0	0	0	1	0
Open sandwich	1	1	0	0	0	0	1	0
Opera cake	1	1	0	0	1	0	0	0
Opor	0	0	0	0	1	0	0	0
Opor ayam	0	0	0	0	1	0	0	0
Or lam	0	1	0	0	0	0	0	0
Orama	0	0	0	0	0	0	0	0
Orange chicken	0	0	0	0	0	0	0	1
Orange cuttlefish	0	0	1	0	0	0	0	1
Orange jelly candy	0	0	0	0	0	0	0	0
Orecchiette	0	0	0	0	0	0	1	0
Oreilles d âne	1	0	0	0	0	0	0	0
Orez Shu it	0	0	0	0	0	0	0	0
Ori-tang	0	0	0	0	0	0	0	0
Orzo	0	0	0	0	0	0	1	0
Orzotto	1	0	0	0	0	0	1	0
Osam-bulgogi	0	0	0	0	0	0	0	1
Oscypek	1	0	0	0	0	0	0	0
Osmania biscuit	0	0	0	0	0	0	1	0
Ossa di morto	0	1	0	0	1	0	1	0
Ossobuco	0	0	0	0	0	0	1	0
Ostkaka	1	1	0	0	1	0	1	0
Ostropel	0	0	0	0	0	0	0	0
Otak-otak	0	1	1	0	0	0	0	0
Otap	0	0	0	0	0	0	1	0
Ou khatta	0	0	0	0	0	0	0	0
Ounhmangu	0	0	0	0	0	0	0	0
Ovos moles	0	1	0	0	0	0	0	0
Ox-tongue pastry	0	1	0	0	0	0	1	0
Oxtail soup	0	0	0	0	0	0	0	0
Oyaki	0	0	0	0	0	0	1	0
Oyakodon	0	1	0	0	0	0	0	1
Oyster cracker	0	0	0	0	0	0	1	0
Oyster ice cream	1	1	0	1	0	0	0	0
Oyster omelette	0	1	1	1	0	0	0	1
Oyster stew	1	0	0	1	0	0	0	0
Oyster vermicelli	0	0	1	1	0	0	0	1
Oysters en brochette	0	0	0	1	0	0	0	0
Oysters Rockefeller	1	0	0	1	0	0	1	0
Ozark pudding	0	1	0	0	1	0	0	0
Pa amb tomàquet	0	0	0	0	0	0	1	0
Pa-kimchi	0	0	1	0	0	0	0	0
Pabellón criollo	0	0	0	0	0	0	0	0
Paborita	0	0	0	0	0	0	0	1
Paçanga böreği	1	1	0	0	0	0	1	0
Paccheri	1	0	0	0	0	0	1	0
Pachade	0	0	0	0	0	0	1	0
Pachi pulusu	0	0	0	0	0	0	0	0
Paciencia	0	1	0	0	0	0	1	0
Paçoca	0	0	0	0	0	1	0	0
Pączki	1	1	0	0	0	0	1	0
Pad see ew	0	1	0	0	0	0	1	1
Pad thai	0	1	1	0	1	1	0	0
Padaek	0	0	1	0	0	0	0	0
Padak	0	0	0	0	0	0	0	1
Paddu	0	0	0	0	0	0	0	0
Paella	0	0	0	0	0	0	0	0
Paelya	0	0	1	1	0	0	0	0
Paila marina	0	0	1	1	0	0	0	0
Pain au chocolat	1	0	0	0	0	0	1	0
Pain aux raisins	1	1	0	0	0	0	1	0
Pain brié	0	0	0	0	0	0	1	0
Pain d épices	0	0	0	0	0	0	1	0
Pain de Gênes	0	1	0	0	1	0	1	0
Pain de mie	1	0	0	0	0	0	1	0
Pain petri	0	0	0	0	0	0	1	0
Pajeon	0	1	1	1	0	0	1	0
Pakhala	1	0	0	0	0	0	0	0
Paklay	0	0	0	0	0	0	0	0
Pakora	0	0	0	0	0	0	1	0
Paksiw	0	0	1	0	0	0	0	0
Pålægschokolade	1	0	0	0	0	0	0	1
Palak paneer	1	0	0	0	0	0	0	0
Palapa	0	0	0	0	0	0	0	0
Palathalikalu	0	0	0	0	0	0	1	0
Palatschinke	1	1	0	0	0	0	1	0
Palaver sauce	0	0	1	1	0	0	0	0
Palianytsia	0	0	0	0	0	0	0	0
Paling in  t groen	0	0	1	0	0	0	1	0
Palitaw	0	0	0	0	0	0	1	0
Pallubasa	0	0	0	0	0	0	1	0
Palmier	0	0	0	0	0	0	1	0
Palóc soup	0	0	0	0	0	0	0	0
Palt	0	0	0	0	0	0	0	0
Pambazo	1	0	0	0	0	0	1	0
Pamonha	1	0	0	0	0	0	0	0
Pampanga longganisa	0	0	0	0	0	0	0	1
Pampuchy	1	1	0	0	0	0	1	0
Pampushka	1	1	0	0	0	0	1	0
Pan bagnat	0	1	1	0	0	0	1	0
Pan bati	0	0	0	0	0	0	1	0
Pan brioche	1	1	0	0	0	0	1	0
Pan de Cádiz	0	1	0	0	1	0	1	0
Pan de campo	1	0	0	0	0	0	1	0
Pan de cazón	0	0	1	0	0	0	1	0
Pan de coco	1	1	0	0	0	0	1	0
Pan de coco	0	0	0	0	0	0	1	0
Pan de muerto	1	1	0	0	0	0	1	0
Pan de Pascua	1	1	0	0	1	0	1	0
Pan de queso	1	1	0	0	0	0	0	0
Pan de regla	0	1	0	0	0	0	1	0
Pan de siosa	1	1	0	0	0	0	1	0
Pan de yuca	0	1	0	0	0	0	0	0
Pan dulce	1	1	0	0	0	0	1	0
Pan loaf	0	0	0	0	0	0	1	0
Pan meino	0	1	0	0	0	0	1	0
Pan pizza	1	0	0	0	0	0	1	0
Panackelty	0	0	0	0	0	0	0	0
Panada	1	0	0	0	0	0	1	0
Pancake	1	1	0	0	0	0	1	0
Pancetta	0	0	0	0	0	0	0	0
Panch phoron	0	0	0	0	0	0	0	0
Pancit	0	0	1	1	0	0	1	1
Pancit buko	0	0	1	1	0	0	0	1
Pancit choca	0	0	1	0	0	0	1	1
Pancit estacion	0	0	0	1	0	0	0	0
Pancit Malabon	0	1	1	1	0	0	0	0
Pancit Molo	0	0	1	1	0	0	1	0
Pancotto	0	0	0	0	0	0	1	0
Pandan cake	0	1	0	0	0	0	1	0
Pandanus paste	0	0	0	0	0	0	0	0
Pandebono	1	1	0	0	0	0	0	0
Pandesal	0	0	0	0	0	0	1	0
Pandoro	1	1	0	0	0	0	1	0
Pane carasau	0	0	0	0	0	0	1	0
Pane coi santi	0	0	0	0	1	0	1	0
Pane di Altamura	0	0	0	0	0	0	1	0
Pane di Laterza	0	0	0	0	0	0	1	0
Pane ticinese	0	0	0	0	0	0	0	0
Paneer	1	0	0	0	0	0	0	0
Paneer makhani	1	0	0	0	0	0	0	0
Paneer tikka	1	0	0	0	0	0	0	0
Paneer tikka masala	1	0	0	0	0	0	0	0
Panela	0	0	0	0	0	0	0	0
Panellets	0	1	0	0	1	0	0	0
Panettone	1	1	0	0	0	0	1	0
Panforte	0	0	0	0	1	0	1	0
Panini	1	0	0	0	0	0	1	0
Panipuri	0	0	0	0	0	0	1	0
Panjiri	0	0	0	0	1	0	1	0
Panna cotta	1	0	0	0	0	0	0	0
Pannenkoek	1	1	0	0	0	0	1	0
Panocha	0	0	0	0	0	0	0	0
Panone	1	1	0	0	0	0	1	0
Panpepato	0	0	0	0	1	0	1	0
Panskurar Chop	0	0	0	0	0	0	0	0
Panta bhat	0	0	0	0	0	0	0	0
Pantesca salad	0	0	0	0	0	0	0	0
Pantruca	0	0	0	0	0	0	1	0
Pantua	1	0	0	0	0	0	1	0
Panuozzo	1	0	0	0	0	0	1	0
Panutsang mani	0	0	0	0	0	1	0	0
Panyalam	0	0	0	0	0	0	0	0
Panzanella	0	0	0	0	0	0	1	0
Panzerotti	1	1	0	0	0	0	1	0
Pao Alentejano	0	0	0	0	0	0	1	0
Pão de Ló	0	1	0	0	0	0	1	0
Pão de Mafra	0	0	0	0	0	0	1	0
Pão de queijo	1	1	0	0	0	0	0	0
Pão de rala	0	1	0	0	1	0	0	0
Pão francês	0	0	0	0	0	0	1	0
Paomo	0	0	0	0	0	0	1	0
Papa a la huancaína	1	1	0	0	0	0	1	0
Papa rellena	0	1	0	0	0	0	1	0
Papad ki Saag-Bhaaji	0	0	0	0	0	0	0	0
Papadam	0	0	0	0	0	0	1	0
Papanași	0	1	0	0	0	0	1	0
Papas arrugadas	0	0	0	0	0	0	0	0
Papas chorreadas	1	0	0	0	0	0	0	0
Papeda	0	0	0	0	0	0	0	0
Paper wrapped cake	1	1	0	0	0	0	1	0
